,verb,"NP V that S{first, past}","NP V that S{third, past}","NP V that S{first, present}","NP V that S{third, present}","NP be V that S{first, past}","NP be V that S{third, past}","NP be V that S{first, present}","NP be V that S{third, present}","NP be V to VP[+eventive]{first, past}","NP be V to VP[+eventive]{third, past}","NP be V to VP[+eventive]{first, present}","NP be V to VP[+eventive]{third, present}","NP V to VP[+eventive]{first, past}","NP V to VP[+eventive]{third, past}","NP V to VP[+eventive]{first, present}","NP V to VP[+eventive]{third, present}","NP V to VP[-eventive]{first, past}","NP V to VP[-eventive]{third, past}","NP V to VP[-eventive]{first, present}","NP V to VP[-eventive]{third, present}","NP be V to VP[-eventive]{first, past}","NP be V to VP[-eventive]{third, past}","NP be V to VP[-eventive]{first, present}","NP be V to VP[-eventive]{third, present}",tense: past,tense: present,subject: first,subject: third,total
754,see,0.55,0.55,0.55,0.55,0,0,0,0,0.485,0.485,0.485,0.485,0,0,0,0,0,0,0,0,0.584,0.584,0.584,0.584,0.5296666666666667,0.517,0.5113333333333333,0.5353333333333333,0.5233333333333333
755,seek,0,0,0,0,0,0,0,0,0.422,0.422,0.422,0.422,0.5959999999999999,0.5959999999999999,0.5959999999999999,0.5959999999999999,0.425,0.425,0.425,0.425,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.33975,0.4426666666666667,0.32942857142857146,0.43828571428571433,0.38385714285714284
756,seem,0,0,0,0,0,0,0,0,0,0,0,0,0.642,0.642,0.642,0.642,0.835,0.835,0.835,0.835,0,0,0,0,0.7105,0.8022500000000001,0.73375,0.779,0.756375
757,select,0.31800000000000006,0.31800000000000006,0.31800000000000006,0.31800000000000006,0,0,0,0,0.46799999999999986,0.46799999999999986,0.46799999999999986,0.46799999999999986,0.659,0.659,0.659,0.659,0.575,0.575,0.575,0.575,0.5559999999999999,0.5559999999999999,0.5559999999999999,0.5559999999999999,0.48599999999999993,0.4688333333333334,0.4727499999999999,0.48637500000000006,0.4795625
758,send,0,0,0,0,0,0,0,0,0.29900000000000004,0.29900000000000004,0.29900000000000004,0.29900000000000004,0.303,0.303,0.303,0.303,0,0,0,0,0,0,0,0,0.32924999999999993,0.344,0.37133333333333335,0.297,0.33416666666666667
759,sense,0.44299999999999995,0.44299999999999995,0.44299999999999995,0.44299999999999995,0,0,0,0,0,0,0,0,0.392,0.392,0.392,0.392,0,0,0,0,0.693,0.693,0.693,0.693,0.45183333333333336,0.516,0.46,0.49499999999999994,0.4775
760,serve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32699999999999996,0.32699999999999996,0.32699999999999996,0.32699999999999996,0.306,0,0.28500000000000003,0.32699999999999996,0.306
761,set,0,0,0,0,0,0,0,0,0.541,0.541,0.541,0.541,0.4920000000000001,0.4920000000000001,0.4920000000000001,0.4920000000000001,0,0,0,0,0.5359999999999999,0.5359999999999999,0.5359999999999999,0.5359999999999999,0.49183333333333334,0.579,0.4914,0.562,0.5267
762,set_about,0,0,0,0,0,0,0,0,0.4039999999999999,0.4039999999999999,0.4039999999999999,0.4039999999999999,0.571,0.571,0.571,0.571,0.48,0.48,0.48,0.48,0,0,0,0,0.42933333333333334,0.40374999999999994,0.38360000000000005,0.4546,0.41910000000000003
763,set_out,0,0,0,0,0,0,0,0,0.324,0.324,0.324,0.324,0.48200000000000004,0.48200000000000004,0.48200000000000004,0.48200000000000004,0.34,0.34,0.34,0.34,0.534,0.534,0.534,0.534,0.369,0.33375,0.31500000000000006,0.3995,0.35725
764,settle,0.426,0.426,0.426,0.426,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0.315,0.315,0.315,0,0,0,0,0.384,0,0.39749999999999996,0.3705,0.384
765,shame,0,0,0,0,0.164,0.164,0.164,0.164,0.25599999999999995,0.25599999999999995,0.25599999999999995,0.25599999999999995,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0.2523333333333333,0.23550000000000001,0.22049999999999997,0.2673333333333333,0.24391666666666667
766,share,0.191,0.191,0.191,0.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22800000000000004,0.29,0.28900000000000003,0.229,0.259
767,shock,0,0,0,0,0.209,0.209,0.209,0.209,0.358,0.358,0.358,0.358,0,0,0,0,0,0,0,0,0.248,0.248,0.248,0.248,0.27999999999999997,0.2978333333333333,0.3148333333333334,0.263,0.2889166666666666
768,shout,0.187,0.187,0.187,0.187,0,0,0,0,0.355,0.355,0.355,0.355,0.2,0.2,0.2,0.2,0.295,0.295,0.295,0.295,0,0,0,0,0.3185,0.31933333333333336,0.33642857142857147,0.30128571428571427,0.31885714285714284
769,show,0.472,0.472,0.472,0.472,0.316,0.316,0.316,0.316,0.5309999999999999,0.5309999999999999,0.5309999999999999,0.5309999999999999,0,0,0,0,0.51,0.51,0.51,0.51,0.585,0.585,0.585,0.585,0.4663999999999999,0.4095000000000001,0.41788888888888887,0.4643333333333333,0.44111111111111106
770,showcase,0.28,0.28,0.28,0.28,0,0,0,0,0.227,0.227,0.227,0.227,0,0,0,0,0,0,0,0,0.296,0.296,0.296,0.296,0.335,0.2995,0.33880000000000005,0.30279999999999996,0.3208
771,shriek,0.23700000000000002,0.23700000000000002,0.23700000000000002,0.23700000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0.285,0.285,0.285,0,0,0,0,0.2885,0.261,0.2776666666666667,0.28099999999999997,0.2793333333333333
772,shut_up,0,0,0,0,0,0,0,0,0,0,0,0,0.293,0.293,0.293,0.293,0,0,0,0,0,0,0,0,0.244,0,0.195,0.293,0.244
773,sicken,0,0,0,0,0.41400000000000003,0.41400000000000003,0.41400000000000003,0.41400000000000003,0.288,0.288,0.288,0.288,0,0,0,0,0,0,0,0,0.271,0.271,0.271,0.271,0.3268333333333333,0.2796666666666667,0.28983333333333333,0.31666666666666665,0.30325
774,sigh,0.24500000000000002,0.24500000000000002,0.24500000000000002,0.24500000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0.23399999999999999,0.23399999999999999,0.23399999999999999,0.23399999999999999,0,0,0,0,0.27549999999999997,0.2675,0.2966666666666667,0.249,0.2728333333333333
775,sign,0.365,0.365,0.365,0.365,0,0,0,0,0,0,0,0,0.25600000000000006,0.25600000000000006,0.25600000000000006,0.25600000000000006,0.329,0.329,0.329,0.329,0.429,0.429,0.429,0.429,0.31362500000000004,0,0.28250000000000003,0.34475,0.31362500000000004
776,sign_on,0,0,0,0,0,0,0,0,0.303,0.303,0.303,0.303,0.276,0.276,0.276,0.276,0.335,0.335,0.335,0.335,0.438,0.438,0.438,0.438,0.346125,0.363625,0.37312500000000004,0.336625,0.354875
777,sign_up,0,0,0,0,0,0,0,0,0.453,0.453,0.453,0.453,0.318,0.318,0.318,0.318,0.313,0.313,0.313,0.313,0.23399999999999999,0.23399999999999999,0.23399999999999999,0.23399999999999999,0.29762500000000003,0.27337500000000003,0.26975,0.30125,0.2855
778,signal,0.346,0.346,0.346,0.346,0.265,0.265,0.265,0.265,0.433,0.433,0.433,0.433,0,0,0,0,0.429,0.429,0.429,0.429,0.352,0.352,0.352,0.352,0.34440000000000004,0.3615,0.3525000000000001,0.35340000000000005,0.35295000000000004
779,signify,0.41900000000000004,0.41900000000000004,0.41900000000000004,0.41900000000000004,0,0,0,0,0.5309999999999999,0.5309999999999999,0.5309999999999999,0.5309999999999999,0,0,0,0,0.42800000000000005,0.42800000000000005,0.42800000000000005,0.42800000000000005,0.359,0.359,0.359,0.359,0.41575000000000006,0.5055000000000001,0.39899999999999997,0.46840000000000004,0.4337
780,simulate,0.388,0.388,0.388,0.388,0,0,0,0,0.45899999999999996,0.45899999999999996,0.45899999999999996,0.45899999999999996,0.441,0.441,0.441,0.441,0,0,0,0,0.433,0.433,0.433,0.433,0.391625,0.4445,0.37260000000000004,0.4318,0.4022
781,sing,0.254,0.254,0.254,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0,0.304,0.254,0.279
782,sketch,0.471,0.471,0.471,0.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38899999999999996,0.38899999999999996,0.38899999999999996,0.38899999999999996,0.35525,0,0.2805,0.43,0.35525
783,slander,0.25600000000000006,0.25600000000000006,0.25600000000000006,0.25600000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2695,0,0.28300000000000003,0.25600000000000006,0.2695
784,smell,0.287,0.287,0.287,0.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2815,0,0.276,0.287,0.2815
785,smile,0,0,0,0,0,0,0,0,0,0,0,0,0.313,0.313,0.313,0.313,0.5170000000000001,0.5170000000000001,0.5170000000000001,0.5170000000000001,0,0,0,0,0.3585,0.32749999999999996,0.27599999999999997,0.42033333333333334,0.34816666666666674
786,smirk,0.25599999999999995,0.25599999999999995,0.25599999999999995,0.25599999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31849999999999995,0.24299999999999997,0.307,0.2545,0.28075
787,snap,0.313,0.313,0.313,0.313,0,0,0,0,0,0,0,0,0.29799999999999993,0.29799999999999993,0.29799999999999993,0.29799999999999993,0,0,0,0,0,0,0,0,0.30274999999999996,0.30724999999999997,0.33049999999999996,0.2795,0.305
788,sneer,0.40700000000000003,0.40700000000000003,0.40700000000000003,0.40700000000000003,0,0,0,0,0,0,0,0,0.21400000000000002,0.21400000000000002,0.21400000000000002,0.21400000000000002,0,0,0,0,0,0,0,0,0.24125000000000002,0.19899999999999995,0.20433333333333334,0.25000000000000006,0.22716666666666666
789,snicker,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36700000000000005,0.34900000000000003,0.402,0.31400000000000006,0.358
790,snitch,0.14700000000000002,0.14700000000000002,0.14700000000000002,0.14700000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15300000000000002,0.2575,0.20299999999999999,0.20749999999999996,0.20525000000000002
791,snivel,0.44399999999999995,0.44399999999999995,0.44399999999999995,0.44399999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341,0,0.23800000000000004,0.44399999999999995,0.341
792,snort,0.33599999999999997,0.33599999999999997,0.33599999999999997,0.33599999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31199999999999994,0,0.288,0.33599999999999997,0.31199999999999994
793,sob,0.25399999999999995,0.25399999999999995,0.25399999999999995,0.25399999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28700000000000003,0.19249999999999998,0.24300000000000002,0.2365,0.23975
794,soothe,0,0,0,0,0.381,0.381,0.381,0.381,0.27199999999999996,0.27199999999999996,0.27199999999999996,0.27199999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0.3115,0,0.2965,0.3265,0.3115
795,sorrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20500000000000002,0.20500000000000002,0.20500000000000002,0.20500000000000002,0.295,0,0.38500000000000006,0.20500000000000002,0.295
796,specify,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0,0,0,0,0.34400000000000003,0.34400000000000003,0.34400000000000003,0.34400000000000003,0,0,0,0,0.48,0.48,0.48,0.48,0.5890000000000001,0.5890000000000001,0.5890000000000001,0.5890000000000001,0.402375,0.36533333333333334,0.36414285714285716,0.40885714285714286,0.38650000000000007
797,speculate,0.281,0.281,0.281,0.281,0.466,0.466,0.466,0.466,0.44799999999999995,0.44799999999999995,0.44799999999999995,0.44799999999999995,0,0,0,0,0.273,0.273,0.273,0.273,0.6080000000000001,0.6080000000000001,0.6080000000000001,0.6080000000000001,0.42590000000000006,0.44562500000000005,0.4743333333333334,0.39499999999999996,0.4346666666666667
798,spellbind,0,0,0,0,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.337,0.337,0.337,0.337,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0.4590000000000001,0.291,0.36966666666666664,0.3303333333333334
799,splutter,0.367,0.367,0.367,0.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0.29900000000000004,0.367,0.333
800,spook,0,0,0,0,0.14700000000000002,0.14700000000000002,0.14700000000000002,0.14700000000000002,0.23899999999999996,0.23899999999999996,0.23899999999999996,0.23899999999999996,0,0,0,0,0,0,0,0,0.312,0.312,0.312,0.312,0.22949999999999998,0.29175,0.22299999999999998,0.2858,0.25439999999999996
801,spot,0.258,0.258,0.258,0.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28650000000000003,0.4594999999999999,0.3394999999999999,0.40650000000000003,0.373
802,spout,0.339,0.339,0.339,0.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4029999999999999,0.2895,0.364,0.3285,0.34625
803,spread,0.275,0.275,0.275,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2875,0.40099999999999997,0.29100000000000004,0.3975,0.34425
804,spur,0,0,0,0,0,0,0,0,0.396,0.396,0.396,0.396,0,0,0,0,0,0,0,0,0,0,0,0,0.446,0.3605,0.4574999999999999,0.349,0.40325
805,sputter,0.267,0.267,0.267,0.267,0,0,0,0,0,0,0,0,0.317,0.317,0.317,0.317,0,0,0,0,0,0,0,0,0.27775,0,0.26349999999999996,0.292,0.27775
806,squawk,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.24100000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0.271,0.2855,0.2885,0.28700000000000003
807,squeal,0.23699999999999996,0.23699999999999996,0.23699999999999996,0.23699999999999996,0,0,0,0,0,0,0,0,0.18200000000000002,0.18200000000000002,0.18200000000000002,0.18200000000000002,0.31300000000000006,0.31300000000000006,0.31300000000000006,0.31300000000000006,0,0,0,0,0.24199999999999997,0.4205,0.274,0.29925,0.286625
808,stagger,0,0,0,0,0.378,0.378,0.378,0.378,0,0,0,0,0.263,0.263,0.263,0.263,0,0,0,0,0.34500000000000003,0.34500000000000003,0.34500000000000003,0.34500000000000003,0.279,0,0.22933333333333336,0.3286666666666667,0.279
809,stammer,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.33299999999999996,0,0,0,0,0,0,0,0,0.255,0.255,0.255,0.255,0.39,0.39,0.39,0.39,0,0,0,0,0.32266666666666666,0.26549999999999996,0.29575,0.321,0.308375
810,stand,0,0,0,0,0,0,0,0,0,0,0,0,0.607,0.607,0.607,0.607,0,0,0,0,0,0,0,0,0.6305,0.5489999999999999,0.5559999999999999,0.6235,0.58975
811,start,0,0,0,0,0,0,0,0,0,0,0,0,0.35100000000000003,0.35100000000000003,0.35100000000000003,0.35100000000000003,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0,0,0,0,0.352,0.315,0.3433333333333333,0.3360000000000001,0.3396666666666667
812,start_off,0,0,0,0,0,0,0,0,0,0,0,0,0.487,0.487,0.487,0.487,0,0,0,0,0,0,0,0,0.4624999999999999,0.376,0.41100000000000003,0.42749999999999994,0.41925
813,startle,0,0,0,0,0.521,0.521,0.521,0.521,0.33599999999999997,0.33599999999999997,0.33599999999999997,0.33599999999999997,0,0,0,0,0,0,0,0,0.219,0.219,0.219,0.219,0.2895,0.19899999999999998,0.20975000000000002,0.324,0.26687500000000003
814,state,0.37200000000000005,0.37200000000000005,0.37200000000000005,0.37200000000000005,0,0,0,0,0.417,0.417,0.417,0.417,0.32799999999999996,0.32799999999999996,0.32799999999999996,0.32799999999999996,0.5370000000000001,0.5370000000000001,0.5370000000000001,0.5370000000000001,0.368,0.368,0.368,0.368,0.4402999999999999,0.49700000000000005,0.5037142857142858,0.4092857142857143,0.45649999999999996
815,steer,0,0,0,0,0,0,0,0,0.41,0.41,0.41,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.389,0.46800000000000014,0.461,0.396,0.4285
816,stereotype,0,0,0,0,0,0,0,0,0.35700000000000004,0.35700000000000004,0.35700000000000004,0.35700000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0.3735,0,0.39,0.35700000000000004,0.3735
817,stew,0,0,0,0,0.31300000000000006,0.31300000000000006,0.31300000000000006,0.31300000000000006,0,0,0,0,0.30799999999999994,0.30799999999999994,0.30799999999999994,0.30799999999999994,0,0,0,0,0,0,0,0,0.343,0,0.37550000000000006,0.3105,0.343
818,stimulate,0,0,0,0,0.24199999999999994,0.24199999999999994,0.24199999999999994,0.24199999999999994,0.292,0.292,0.292,0.292,0,0,0,0,0,0,0,0,0.23600000000000004,0.23600000000000004,0.23600000000000004,0.23600000000000004,0.3225,0.42750000000000005,0.381,0.3165,0.34875
819,stipulate,0.315,0.315,0.315,0.315,0,0,0,0,0,0,0,0,0.46499999999999997,0.46499999999999997,0.46499999999999997,0.46499999999999997,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.39937500000000004,0.3035,0.38980000000000004,0.37060000000000004,0.38020000000000004
820,stop,0,0,0,0,0,0,0,0,0,0,0,0,0.23899999999999996,0.23899999999999996,0.23899999999999996,0.23899999999999996,0.36,0.36,0.36,0.36,0,0,0,0,0.271,0.28650000000000003,0.28674999999999995,0.27075,0.27875
821,strain,0,0,0,0,0.14,0.14,0.14,0.14,0,0,0,0,0.42400000000000004,0.42400000000000004,0.42400000000000004,0.42400000000000004,0.185,0.185,0.185,0.185,0.333,0.333,0.333,0.333,0.25612500000000005,0.29066666666666663,0.2755714285714286,0.2662857142857143,0.27092857142857146
822,stress,0.33899999999999997,0.33899999999999997,0.33899999999999997,0.33899999999999997,0.17800000000000002,0.17800000000000002,0.17800000000000002,0.17800000000000002,0.196,0.196,0.196,0.196,0.53,0.53,0.53,0.53,0.31,0.31,0.31,0.31,0.231,0.231,0.231,0.231,0.2786666666666667,0.2889,0.26263636363636367,0.304,0.2833181818181818
823,struggle,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0.256,0.256,0.256,0.485,0.485,0.485,0.485,0,0,0,0,0.3125,0.3285,0.27775,0.36324999999999996,0.3205
824,study,0.289,0.289,0.289,0.289,0,0,0,0,0,0,0,0,0.5519999999999999,0.5519999999999999,0.5519999999999999,0.5519999999999999,0.34600000000000003,0.34600000000000003,0.34600000000000003,0.34600000000000003,0,0,0,0,0.32816666666666666,0.27349999999999997,0.2452,0.3674000000000001,0.3063
825,stump,0,0,0,0,0.43600000000000005,0.43600000000000005,0.43600000000000005,0.43600000000000005,0.37699999999999995,0.37699999999999995,0.37699999999999995,0.37699999999999995,0,0,0,0,0,0,0,0,0.39399999999999996,0.39399999999999996,0.39399999999999996,0.39399999999999996,0.3711666666666667,0.3370000000000001,0.3837499999999999,0.3415,0.362625
826,stun,0,0,0,0,0.366,0.366,0.366,0.366,0,0,0,0,0,0,0,0,0,0,0,0,0.5050000000000001,0.5050000000000001,0.5050000000000001,0.5050000000000001,0.31124999999999997,0.36550000000000005,0.28724999999999995,0.38949999999999996,0.338375
827,stupefy,0,0,0,0,0.268,0.268,0.268,0.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28750000000000003,0,0.307,0.268,0.28750000000000003
828,stutter,0.207,0.207,0.207,0.207,0,0,0,0,0,0,0,0,0,0,0,0,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0,0,0,0,0.274,0.3125,0.3266666666666667,0.247,0.28683333333333333
829,subdue,0,0,0,0,0,0,0,0,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0.33599999999999997,0,0.32999999999999996,0.34199999999999997,0.33599999999999997
830,submit,0.366,0.366,0.366,0.366,0,0,0,0,0.514,0.514,0.514,0.514,0.266,0.266,0.266,0.266,0.41200000000000003,0.41200000000000003,0.41200000000000003,0.41200000000000003,0,0,0,0,0.378,0.33100000000000007,0.3588,0.37839999999999996,0.36860000000000004
831,suggest,0.538,0.538,0.538,0.538,0,0,0,0,0.383,0.383,0.383,0.383,0.438,0.438,0.438,0.438,0,0,0,0,0.42699999999999994,0.42699999999999994,0.42699999999999994,0.42699999999999994,0.392875,0.5171250000000001,0.441125,0.468875,0.45500000000000007
832,sulk,0.39,0.39,0.39,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.41899999999999993,0.41899999999999993,0.41899999999999993,0.41899999999999993,0,0,0,0,0.35900000000000004,0.22200000000000003,0.2713333333333333,0.35533333333333333,0.31333333333333335
833,summarize,0.392,0.392,0.392,0.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0.4305,0.43699999999999994,0.39749999999999996,0.41724999999999995
834,summon,0,0,0,0,0,0,0,0,0.37,0.37,0.37,0.37,0.177,0.177,0.177,0.177,0,0,0,0,0.356,0.356,0.356,0.356,0.3098333333333334,0.2615,0.29100000000000004,0.3045,0.29775
835,suppose,0.6379999999999999,0.6379999999999999,0.6379999999999999,0.6379999999999999,0,0,0,0,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.409,0.409,0.409,0.409,0.488,0.488,0.488,0.488,0.554,0.554,0.554,0.554,0.5588000000000001,0.7010000000000001,0.6056250000000001,0.618625,0.612125
836,surmise,0.5489999999999999,0.5489999999999999,0.5489999999999999,0.5489999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0.525,0.525,0.525,0.525,0,0,0,0,0.45475000000000004,0.49800000000000005,0.48125,0.4715,0.476375
837,surprise,0,0,0,0,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.20800000000000002,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0,0,0,0,0,0,0,0,0.23500000000000001,0.23500000000000001,0.23500000000000001,0.23500000000000001,0.2771666666666667,0.344,0.2752,0.33260000000000006,0.30390000000000006
838,survey,0.5309999999999999,0.5309999999999999,0.5309999999999999,0.5309999999999999,0.227,0.227,0.227,0.227,0,0,0,0,0.23700000000000002,0.23700000000000002,0.23700000000000002,0.23700000000000002,0,0,0,0,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.34299999999999997,0.33362499999999995,0,0.33275,0.3345,0.33362499999999995
839,suspect,0.347,0.347,0.347,0.347,0,0,0,0,0.552,0.552,0.552,0.552,0,0,0,0,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.421,0.421,0.421,0.421,0.47650000000000003,0.562875,0.529625,0.50975,0.5196875000000001
840,swear,0.5309999999999999,0.5309999999999999,0.5309999999999999,0.5309999999999999,0.48100000000000004,0.48100000000000004,0.48100000000000004,0.48100000000000004,0.40199999999999997,0.40199999999999997,0.40199999999999997,0.40199999999999997,0.441,0.441,0.441,0.441,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.36100000000000004,0.36100000000000004,0.36100000000000004,0.36100000000000004,0.37466666666666665,0.3764,0.35390909090909095,0.397,0.37545454545454543
841,sweat,0.434,0.434,0.434,0.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31300000000000006,0,0.192,0.434,0.31300000000000006
842,take,0,0,0,0,0,0,0,0,0.43099999999999994,0.43099999999999994,0.43099999999999994,0.43099999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0.45050000000000007,0.4085,0.453,0.40599999999999997,0.4295
843,talk,0,0,0,0,0,0,0,0,0,0,0,0,0.502,0.502,0.502,0.502,0,0,0,0,0,0,0,0,0.3899999999999999,0,0.27799999999999997,0.502,0.3899999999999999
844,tantalize,0,0,0,0,0.276,0.276,0.276,0.276,0.519,0.519,0.519,0.519,0,0,0,0,0,0,0,0,0,0,0,0,0.384,0.3305,0.364,0.3505,0.35725000000000007
845,tape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0.304,0.304,0.304,0.2545,0,0.205,0.304,0.2545
846,taunt,0.28200000000000003,0.28200000000000003,0.28200000000000003,0.28200000000000003,0.461,0.461,0.461,0.461,0.4779999999999999,0.4779999999999999,0.4779999999999999,0.4779999999999999,0.28600000000000003,0.28600000000000003,0.28600000000000003,0.28600000000000003,0,0,0,0,0,0,0,0,0.344,0.3031666666666667,0.2935714285714286,0.35942857142857143,0.32650000000000007
847,teach,0,0,0,0,0.40499999999999997,0.40499999999999997,0.40499999999999997,0.40499999999999997,0.26799999999999996,0.26799999999999996,0.26799999999999996,0.26799999999999996,0.35,0.35,0.35,0.35,0,0,0,0,0.292,0.292,0.292,0.292,0.36524999999999996,0.4388333333333333,0.39999999999999997,0.39357142857142857,0.39678571428571424
848,tease,0.3,0.3,0.3,0.3,0.35100000000000003,0.35100000000000003,0.35100000000000003,0.35100000000000003,0.32999999999999996,0.32999999999999996,0.32999999999999996,0.32999999999999996,0,0,0,0,0,0,0,0,0.355,0.355,0.355,0.355,0.275,0.29175,0.24883333333333332,0.3123333333333333,0.28058333333333335
849,televise,0.345,0.345,0.345,0.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313,0.286,0.3350000000000001,0.264,0.2995
850,tell,0.4069999999999999,0.4069999999999999,0.4069999999999999,0.4069999999999999,0.475,0.475,0.475,0.475,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.42000000000000004,0,0,0,0,0,0,0,0,0.391,0.391,0.391,0.391,0.38012499999999994,0.39866666666666667,0.37271428571428566,0.4034285714285714,0.38807142857142857
851,tempt,0,0,0,0,0,0,0,0,0.31199999999999994,0.31199999999999994,0.31199999999999994,0.31199999999999994,0.4960000000000001,0.4960000000000001,0.4960000000000001,0.4960000000000001,0,0,0,0,0.48,0.48,0.48,0.48,0.4164999999999999,0.33925,0.3774,0.39379999999999993,0.3855999999999999
852,terrify,0,0,0,0,0.361,0.361,0.361,0.361,0.242,0.242,0.242,0.242,0,0,0,0,0,0,0,0,0.29100000000000004,0.29100000000000004,0.29100000000000004,0.29100000000000004,0.25366666666666665,0.24400000000000005,0.2383333333333333,0.25933333333333336,0.24883333333333332
853,terrorize,0,0,0,0,0,0,0,0,0.391,0.391,0.391,0.391,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0,0.165,0.391,0.278
854,test,0.376,0.376,0.376,0.376,0,0,0,0,0.29300000000000004,0.29300000000000004,0.29300000000000004,0.29300000000000004,0,0,0,0,0,0,0,0,0.505,0.505,0.505,0.505,0.3671666666666667,0.302,0.33299999999999996,0.3492,0.3411
855,testify,0.422,0.422,0.422,0.422,0,0,0,0,0,0,0,0,0.457,0.457,0.457,0.457,0.31,0.31,0.31,0.31,0.42800000000000005,0.42800000000000005,0.42800000000000005,0.42800000000000005,0.433,0.55125,0.48933333333333334,0.45549999999999996,0.47241666666666665
856,thank,0,0,0,0,0,0,0,0,0.25399999999999995,0.25399999999999995,0.25399999999999995,0.25399999999999995,0,0,0,0,0,0,0,0,0.388,0.388,0.388,0.388,0.265,0,0.209,0.321,0.265
857,theorize,0.524,0.524,0.524,0.524,0,0,0,0,0,0,0,0,0.446,0.446,0.446,0.446,0,0,0,0,0.7190000000000001,0.7190000000000001,0.7190000000000001,0.7190000000000001,0.47616666666666674,0.47575,0.41759999999999997,0.5343999999999999,0.47600000000000003
